Date,Equity
2025-03-20,261781.85000000015
2025-03-21,261781.85000000015
2025-03-24,261781.85000000015
2025-03-25,261781.85000000015
2025-03-26,261781.85000000015
2025-03-27,261781.85000000015
2025-03-28,261781.85000000015
2025-04-01,261781.85000000015
2025-04-02,261781.85000000015
2025-04-03,261781.85000000015
2025-04-04,261781.85000000015
2025-04-07,261781.85000000015
2025-04-08,261781.85000000015
2025-04-09,261781.85000000015
2025-04-11,261781.85000000015
2025-04-15,261781.85000000015
2025-04-16,261781.85000000015
2025-04-17,261781.85000000015
2025-04-21,261781.85000000015
2025-04-22,261781.85000000015
2025-04-23,261781.85000000015
2025-04-24,261781.85000000015
2025-04-25,261781.85000000015
2025-04-28,261781.85000000015
2025-04-29,261781.85000000015
2025-04-30,261781.85000000015
2025-05-02,261781.85000000015
2025-05-05,261781.85000000015
2025-05-06,261781.85000000015
2025-05-07,261781.85000000015
2025-05-08,261781.85000000015
2025-05-09,261781.85000000015
2025-05-12,261781.85000000015
2025-05-13,261781.85000000015
2025-05-14,261781.85000000015
2025-05-15,261781.85000000015
2025-05-16,261781.85000000015
2025-05-19,261781.85000000015
2025-05-20,261781.85000000015
2025-05-21,261781.85000000015
2025-05-22,261781.85000000015
2025-05-23,261781.85000000015
2025-05-26,261781.85000000015
2025-05-27,261781.85000000015
2025-05-28,261781.85000000015
2025-05-29,261781.85000000015
2025-05-30,261781.85000000015
2025-06-02,261781.85000000015
2025-06-03,261781.85000000015
2025-06-04,261781.85000000015
2025-06-05,261781.85000000015
2025-06-06,261781.85000000015
2025-06-09,261781.85000000015
2025-06-10,261781.85000000015
2025-06-11,261781.85000000015
2025-06-12,261781.85000000015
2025-06-13,261781.85000000015
2025-06-16,261781.85000000015
2025-06-17,261781.85000000015
2025-06-18,261604.85000000015
2025-06-19,261604.85000000015
2025-06-20,261604.85000000015
2025-06-23,261604.85000000015
2025-06-24,261604.85000000015
2025-06-25,261604.85000000015
2025-06-26,261604.85000000015
2025-06-27,261604.85000000015
2025-06-30,261604.85000000015
2025-07-01,261604.85000000015
2025-07-02,261604.85000000015
2025-07-03,261604.85000000015
2025-07-04,261604.85000000015
2025-07-07,261604.85000000015
2025-07-08,261604.85000000015
2025-07-09,261604.85000000015
2025-07-10,261604.85000000015
2025-07-11,261604.85000000015
2025-07-14,261604.85000000015
2025-07-15,261604.85000000015
2025-07-16,261604.85000000015
2025-07-17,261604.85000000015
2025-07-18,261604.85000000015
2025-07-21,261604.85000000015
2025-07-22,261604.85000000015
2025-07-23,261604.85000000015
2025-07-24,261604.85000000015
2025-07-25,261604.85000000015
2025-07-28,261604.85000000015
2025-07-29,261604.85000000015
2025-07-30,261604.85000000015
2025-07-31,261604.85000000015
2025-08-01,261604.85000000015
2025-08-04,261604.85000000015
2025-08-05,261604.85000000015
2025-08-06,261604.85000000015
2025-08-07,261604.85000000015
2025-08-08,261604.85000000015
2025-08-11,261604.85000000015
2025-08-12,261604.85000000015
2025-08-13,261604.85000000015
2025-08-14,261604.85000000015
2025-08-18,261604.85000000015
2025-08-19,261604.85000000015
2025-08-20,261604.85000000015
2025-08-21,261604.85000000015
2025-08-22,261604.85000000015
2025-08-25,261604.85000000015
2025-08-26,261604.85000000015
2025-08-28,261604.85000000015
2025-08-29,261604.85000000015
2025-09-01,261604.85000000015
2025-09-02,261604.85000000015
2025-09-03,261604.85000000015
2025-09-04,261604.85000000015
2025-09-05,261604.85000000015
2025-09-08,261604.85000000015
2025-09-09,261604.85000000015
2025-09-10,261604.85000000015
2025-09-11,261604.85000000015
2025-09-12,261604.85000000015
2025-09-15,261604.85000000015
2025-09-16,261604.85000000015
2025-09-17,261604.85000000015
2025-09-18,261604.85000000015
2025-09-19,261604.85000000015
2025-09-22,261604.85000000015
2025-09-23,261604.85000000015
2025-09-24,261604.85000000015
2025-09-25,261604.85000000015
2025-09-26,261604.85000000015
2025-09-29,261604.85000000015
2025-09-30,261604.85000000015
2025-10-01,261604.85000000015
2025-10-03,261604.85000000015
2025-10-06,261604.85000000015
2025-10-07,261604.85000000015
2025-10-08,261604.85000000015
2025-10-09,261604.85000000015
2025-10-10,261604.85000000015
2025-10-13,261604.85000000015
2025-10-14,261604.85000000015
2025-10-15,261604.85000000015
2025-10-16,261604.85000000015
2025-10-17,261604.85000000015
2025-10-20,261604.85000000015
2025-10-21,261604.85000000015
2025-10-23,261604.85000000015
2025-10-24,261604.85000000015
2025-10-27,261604.85000000015
2025-10-28,261604.85000000015
2025-10-29,261604.85000000015
2025-10-30,261604.85000000015
2025-10-31,261604.85000000015
2025-11-03,261604.85000000015
2025-11-04,261604.85000000015
2025-11-06,261604.85000000015
2025-11-07,261604.85000000015
2025-11-10,261604.85000000015
2025-11-11,261604.85000000015
2025-11-12,261604.85000000015
2025-11-13,261604.85000000015
2025-11-14,261604.85000000015
2025-11-17,261604.85000000015
2025-11-18,261604.85000000015
2025-11-19,261604.85000000015
2025-11-20,261604.85000000015
2025-11-21,261604.85000000015
2025-11-24,261604.85000000015
2025-11-25,261604.85000000015
2025-11-26,261604.85000000015
2025-11-27,261604.85000000015
2025-11-28,261604.85000000015
2025-12-01,261604.85000000015
2025-12-02,261604.85000000015
2025-12-03,261604.85000000015
2025-12-04,261604.85000000015
2025-12-05,261604.85000000015
2025-12-08,261604.85000000015
2025-12-09,261604.85000000015
2025-12-10,261604.85000000015
2025-12-11,261604.85000000015
2025-12-12,261604.85000000015
2025-12-15,261604.85000000015
2025-12-16,261604.85000000015
2025-12-17,261604.85000000015
2025-12-18,261604.85000000015
2025-12-19,261604.85000000015
2025-12-22,261604.85000000015
2023-03-29,261604.85000000015
2023-03-31,261604.85000000015
2023-04-03,261604.85000000015
2023-04-05,261604.85000000015
2023-04-06,261604.85000000015
2023-04-10,261604.85000000015
2023-04-11,261604.85000000015
2023-04-12,261604.85000000015
2023-04-13,261604.85000000015
2023-04-17,261604.85000000015
2023-04-18,261604.85000000015
2023-04-19,261604.85000000015
2023-04-20,261604.85000000015
2023-04-21,261604.85000000015
2023-04-24,261604.85000000015
2023-04-25,261604.85000000015
2023-04-26,261604.85000000015
2023-04-27,261604.85000000015
2023-04-28,261604.85000000015
2023-05-02,261604.85000000015
2023-05-03,261604.85000000015
2023-05-04,261604.85000000015
2023-05-05,261604.85000000015
2023-05-08,261604.85000000015
2023-05-09,261604.85000000015
2023-05-10,261604.85000000015
2023-05-11,261604.85000000015
2023-05-12,261604.85000000015
2023-05-15,261604.85000000015
2023-05-16,261604.85000000015
2023-05-17,261604.85000000015
2023-05-18,261604.85000000015
2023-05-19,261604.85000000015
2023-05-22,261604.85000000015
2023-05-23,261604.85000000015
2023-05-24,261604.85000000015
2023-05-25,261604.85000000015
2023-05-26,261604.85000000015
2023-05-29,261604.85000000015
2023-05-30,261604.85000000015
2023-05-31,261604.85000000015
2023-06-01,261604.85000000015
2023-06-02,261604.85000000015
2023-06-05,261604.85000000015
2023-06-06,261604.85000000015
2023-06-07,261604.85000000015
2023-06-08,261604.85000000015
2023-06-09,261604.85000000015
2023-06-12,261604.85000000015
2023-06-13,261604.85000000015
2023-06-14,261604.85000000015
2023-06-15,261604.85000000015
2023-06-16,261604.85000000015
2023-06-19,261604.85000000015
2023-06-20,261604.85000000015
2023-06-21,261604.85000000015
2023-06-22,261604.85000000015
2023-06-23,261604.85000000015
2023-06-26,261604.85000000015
2023-06-27,261604.85000000015
2023-06-28,261604.85000000015
2023-06-30,261604.85000000015
2023-07-03,261604.85000000015
2023-07-04,261604.85000000015
2023-07-05,261604.85000000015
2023-07-06,261604.85000000015
2023-07-07,261604.85000000015
2023-07-10,261604.85000000015
2023-07-11,261604.85000000015
2023-07-12,261604.85000000015
2023-07-13,261604.85000000015
2023-07-14,261604.85000000015
2023-07-17,261604.85000000015
2023-07-18,261604.85000000015
2023-07-19,261604.85000000015
2023-07-20,261604.85000000015
2023-07-21,261604.85000000015
2023-07-24,261604.85000000015
2023-07-25,261604.85000000015
2023-07-26,261604.85000000015
2023-07-27,261604.85000000015
2023-07-28,261604.85000000015
2023-07-31,261604.85000000015
2023-08-01,261604.85000000015
2023-08-02,261604.85000000015
2023-08-03,261604.85000000015
2023-08-04,261604.85000000015
2023-08-07,261604.85000000015
2023-08-08,261604.85000000015
2023-08-09,261604.85000000015
2023-08-10,261604.85000000015
2023-08-11,261604.85000000015
2023-08-14,261604.85000000015
2023-08-16,261604.85000000015
2023-08-17,261604.85000000015
2023-08-18,261604.85000000015
2023-08-21,261604.85000000015
2023-08-22,261604.85000000015
2023-08-23,261604.85000000015
2023-08-24,261604.85000000015
2023-08-25,261604.85000000015
2023-08-28,261604.85000000015
2023-08-29,261604.85000000015
2023-08-30,261604.85000000015
2023-08-31,261604.85000000015
2023-09-01,261604.85000000015
2023-09-04,261604.85000000015
2023-09-05,261604.85000000015
2023-09-06,261604.85000000015
2023-09-07,261604.85000000015
2023-09-08,261604.85000000015
2023-09-11,261604.85000000015
2023-09-12,261604.85000000015
2023-09-13,261604.85000000015
2023-09-14,261604.85000000015
2023-09-15,261604.85000000015
2023-09-18,261604.85000000015
2023-09-20,261604.85000000015
2023-09-21,261604.85000000015
2023-09-22,261604.85000000015
2023-09-25,261604.85000000015
2023-09-26,261604.85000000015
2023-09-27,261604.85000000015
2023-09-28,261604.85000000015
2023-09-29,261604.85000000015
2023-10-03,261604.85000000015
2023-10-04,261604.85000000015
2023-10-05,261604.85000000015
2023-10-06,261604.85000000015
2023-10-09,261604.85000000015
2023-10-10,261604.85000000015
2023-10-11,261604.85000000015
2023-10-12,261604.85000000015
2023-10-13,261604.85000000015
2023-10-16,261604.85000000015
2023-10-17,261604.85000000015
2023-10-18,261604.85000000015
2023-10-19,261604.85000000015
2023-10-20,261604.85000000015
2023-10-23,261604.85000000015
2023-10-25,261604.85000000015
2023-10-26,261604.85000000015
2023-10-27,261604.85000000015
2023-10-30,261604.85000000015
2023-10-31,261604.85000000015
2023-11-01,261604.85000000015
2023-11-02,261604.85000000015
2023-11-03,261604.85000000015
2023-11-06,261604.85000000015
2023-11-07,261604.85000000015
2023-11-08,261604.85000000015
2023-11-09,261604.85000000015
2023-11-10,261604.85000000015
2023-11-12,261604.85000000015
2023-11-13,261604.85000000015
2023-11-15,261604.85000000015
2023-11-16,261604.85000000015
2023-11-17,261604.85000000015
2023-11-20,261604.85000000015
2023-11-21,261604.85000000015
2023-11-22,261604.85000000015
2023-11-23,261604.85000000015
2023-11-24,261604.85000000015
2023-11-28,261604.85000000015
2023-11-29,261604.85000000015
2023-11-30,261604.85000000015
2023-12-01,261604.85000000015
2023-12-04,261604.85000000015
2023-12-05,261604.85000000015
2023-12-06,261604.85000000015
2023-12-07,261604.85000000015
2023-12-08,261604.85000000015
2023-12-11,261604.85000000015
2023-12-12,261604.85000000015
2023-12-13,261604.85000000015
2023-12-14,261604.85000000015
2023-12-15,261604.85000000015
2023-12-18,261604.85000000015
2023-12-19,261604.85000000015
2023-12-20,261604.85000000015
2023-12-21,261604.85000000015
2023-12-22,261604.85000000015
2023-12-26,261604.85000000015
2023-12-27,261604.85000000015
2023-12-28,261604.85000000015
2023-12-29,261604.85000000015
2024-01-01,261604.85000000015
2024-01-02,261604.85000000015
2024-01-03,261604.85000000015
2024-01-04,261604.85000000015
2024-01-05,261604.85000000015
2024-01-08,261604.85000000015
2024-01-09,261604.85000000015
2024-01-10,261604.85000000015
2024-01-11,261604.85000000015
2024-01-12,261604.85000000015
2024-01-15,261604.85000000015
2024-01-16,261604.85000000015
2024-01-17,261604.85000000015
2024-01-18,261604.85000000015
2024-01-19,261604.85000000015
2024-01-20,261604.85000000015
2024-01-23,261604.85000000015
2024-01-24,261604.85000000015
2024-01-25,261604.85000000015
2024-01-29,261604.85000000015
2024-01-30,261604.85000000015
2024-01-31,261604.85000000015
2024-02-01,261604.85000000015
2024-02-02,261604.85000000015
2024-02-05,261604.85000000015
2024-02-06,261604.85000000015
2024-02-07,261604.85000000015
2024-02-08,261604.85000000015
2024-02-09,261604.85000000015
2024-02-12,261604.85000000015
2024-02-13,261604.85000000015
2024-02-14,261604.85000000015
2024-02-15,261604.85000000015
2024-02-16,261604.85000000015
2024-02-19,261604.85000000015
2024-02-20,261604.85000000015
2024-02-21,261604.85000000015
2024-02-22,261604.85000000015
2024-02-23,261604.85000000015
2024-02-26,261604.85000000015
2024-02-27,261604.85000000015
2024-02-28,261604.85000000015
2024-02-29,261604.85000000015
2024-03-01,261604.85000000015
2024-03-02,261604.85000000015
2024-03-04,261604.85000000015
2024-03-05,261604.85000000015
2024-03-06,261604.85000000015
2024-03-07,261604.85000000015
2024-03-11,261604.85000000015
2024-03-12,261604.85000000015
2024-03-13,261604.85000000015
2024-03-14,261604.85000000015
2024-03-15,261604.85000000015
2024-03-18,261604.85000000015
2024-03-19,261604.85000000015
2024-03-20,261604.85000000015
2024-03-21,261604.85000000015
2024-03-22,261604.85000000015
2024-03-26,261604.85000000015
2024-03-27,261604.85000000015
2024-03-28,261604.85000000015
2024-04-01,261604.85000000015
2024-04-02,261604.85000000015
2024-04-03,261604.85000000015
2024-04-04,261604.85000000015
2024-04-05,261604.85000000015
2024-04-08,261604.85000000015
2024-04-09,261604.85000000015
2024-04-10,261604.85000000015
2024-04-12,261604.85000000015
2024-04-15,261604.85000000015
2024-04-16,261604.85000000015
2024-04-18,261604.85000000015
2024-04-19,261604.85000000015
2024-04-22,261604.85000000015
2024-04-23,261604.85000000015
2024-04-24,261604.85000000015
2024-04-25,261604.85000000015
2024-04-26,261604.85000000015
2024-04-29,261604.85000000015
2024-04-30,261604.85000000015
2024-05-02,261604.85000000015
2024-05-03,261604.85000000015
2024-05-06,261604.85000000015
2024-05-07,261604.85000000015
2024-05-08,261604.85000000015
2024-05-09,261604.85000000015
2024-05-10,261604.85000000015
2024-05-13,261604.85000000015
2024-05-14,261604.85000000015
2024-05-15,261604.85000000015
2024-05-16,261604.85000000015
2024-05-17,261604.85000000015
2024-05-18,261604.85000000015
2024-05-21,261604.85000000015
2024-05-22,261604.85000000015
2024-05-23,261604.85000000015
2024-05-24,261604.85000000015
2024-05-27,261604.85000000015
2024-05-28,261604.85000000015
2024-05-29,261604.85000000015
2024-05-30,261604.85000000015
2024-05-31,261604.85000000015
2024-06-03,261604.85000000015
2024-06-04,261604.85000000015
2024-06-05,261604.85000000015
2024-06-06,261604.85000000015
2024-06-07,261604.85000000015
2024-06-10,261604.85000000015
2024-06-11,261604.85000000015
2024-06-12,261604.85000000015
2024-06-13,261604.85000000015
2024-06-14,261604.85000000015
2024-06-18,261604.85000000015
2024-06-19,261604.85000000015
2024-06-20,261604.85000000015
2024-06-21,261604.85000000015
2024-06-24,261604.85000000015
2024-06-25,261604.85000000015
2024-06-26,261604.85000000015
2024-06-27,261604.85000000015
2024-06-28,261604.85000000015
2024-07-01,261604.85000000015
2024-07-02,261604.85000000015
2024-07-03,261604.85000000015
2024-07-04,261604.85000000015
2024-07-05,261604.85000000015
2024-07-08,261604.85000000015
2024-07-09,261604.85000000015
2024-07-10,261604.85000000015
2024-07-11,261604.85000000015
2024-07-12,261604.85000000015
2024-07-15,261604.85000000015
2024-07-16,261604.85000000015
2024-07-18,261604.85000000015
2024-07-19,261604.85000000015
2024-07-22,261604.85000000015
2024-07-23,261604.85000000015
2024-07-24,261604.85000000015
2024-07-25,261604.85000000015
2024-07-26,261604.85000000015
2024-07-29,261604.85000000015
2024-07-30,261604.85000000015
2024-07-31,261604.85000000015
2024-08-01,261604.85000000015
2024-08-02,261604.85000000015
2024-08-05,261604.85000000015
2024-08-06,261604.85000000015
2024-08-07,261604.85000000015
2024-08-08,261604.85000000015
2024-08-09,261604.85000000015
2024-08-12,261604.85000000015
2024-08-13,261604.85000000015
2024-08-14,261604.85000000015
2024-08-16,261604.85000000015
2024-08-19,261604.85000000015
2024-08-20,261604.85000000015
2024-08-21,261604.85000000015
2024-08-22,261604.85000000015
2024-08-23,261604.85000000015
2024-08-26,261604.85000000015
2024-08-27,261604.85000000015
2024-08-28,261604.85000000015
2024-08-29,261604.85000000015
2024-08-30,261604.85000000015
2024-09-02,261604.85000000015
2024-09-03,261604.85000000015
2024-09-04,261604.85000000015
2024-09-05,261604.85000000015
2024-09-06,261604.85000000015
2024-09-09,261604.85000000015
2024-09-10,261604.85000000015
2024-09-11,261604.85000000015
2024-09-12,261604.85000000015
2024-09-13,261604.85000000015
2024-09-16,261604.85000000015
2024-09-17,261604.85000000015
2024-09-18,261604.85000000015
2024-09-19,261604.85000000015
2024-09-20,261604.85000000015
2024-09-23,261604.85000000015
2024-09-24,261604.85000000015
2024-09-25,261604.85000000015
2024-09-26,261604.85000000015
2024-09-27,261604.85000000015
2024-09-30,261604.85000000015
2024-10-01,261604.85000000015
2024-10-03,261604.85000000015
2024-10-04,261604.85000000015
2024-10-07,261604.85000000015
2024-10-08,261604.85000000015
2024-10-09,261604.85000000015
2024-10-10,261604.85000000015
2024-10-11,261604.85000000015
2024-10-14,261604.85000000015
2024-10-15,261604.85000000015
2024-10-16,261604.85000000015
2024-10-17,261604.85000000015
2024-10-18,261604.85000000015
2024-10-21,261604.85000000015
2024-10-22,261604.85000000015
2024-10-23,261604.85000000015
2024-10-24,261604.85000000015
2024-10-25,261604.85000000015
2024-10-28,261604.85000000015
2024-10-29,261604.85000000015
2024-10-30,261604.85000000015
2024-10-31,261604.85000000015
2024-11-01,261604.85000000015
2024-11-04,261604.85000000015
2024-11-05,261604.85000000015
2024-11-06,261604.85000000015
2024-11-07,261604.85000000015
2024-11-08,261604.85000000015
2024-11-11,261604.85000000015
2024-11-12,261604.85000000015
2024-11-13,261604.85000000015
2024-11-14,261604.85000000015
2024-11-18,261604.85000000015
2024-11-19,261604.85000000015
2024-11-21,261604.85000000015
2024-11-22,261604.85000000015
2024-11-25,261604.85000000015
2024-11-26,261604.85000000015
2024-11-27,261604.85000000015
2024-11-28,261604.85000000015
2024-11-29,261604.85000000015
2024-12-02,261604.85000000015
2024-12-03,261604.85000000015
2024-12-04,261604.85000000015
2024-12-05,261604.85000000015
2024-12-06,261604.85000000015
2024-12-09,261604.85000000015
2024-12-10,261604.85000000015
2024-12-11,261604.85000000015
2024-12-12,261604.85000000015
2024-12-13,261604.85000000015
2024-12-16,261604.85000000015
2024-12-17,261604.85000000015
2024-12-18,261604.85000000015
2024-12-19,261604.85000000015
2024-12-20,261604.85000000015
2024-12-23,261604.85000000015
2024-12-24,261604.85000000015
2024-12-26,261604.85000000015
2024-12-27,261604.85000000015
2024-12-30,261604.85000000015
2024-12-31,261604.85000000015
2025-01-01,261604.85000000015
2025-01-02,261604.85000000015
2025-01-03,261604.85000000015
2025-01-06,261604.85000000015
2025-01-07,261604.85000000015
2025-01-08,261604.85000000015
2025-01-09,261604.85000000015
2025-01-10,261604.85000000015
2025-01-13,261604.85000000015
2025-01-14,261604.85000000015
2025-01-15,261604.85000000015
2025-01-16,261604.85000000015
2025-01-17,261604.85000000015
2025-01-20,261604.85000000015
2025-01-21,261604.85000000015
2025-01-22,261604.85000000015
2025-01-23,261604.85000000015
2025-01-24,261604.85000000015
2025-01-27,261604.85000000015
2025-01-28,261604.85000000015
2025-01-29,261604.85000000015
2025-01-30,261604.85000000015
2025-01-31,261604.85000000015
2025-02-01,261604.85000000015
2025-02-03,261604.85000000015
2025-02-04,261604.85000000015
2025-02-05,261604.85000000015
2025-02-06,261604.85000000015
2025-02-07,261604.85000000015
2025-02-10,261604.85000000015
2025-02-11,261604.85000000015
2025-02-12,261604.85000000015
2025-02-13,261604.85000000015
2025-02-14,261604.85000000015
2025-02-17,261604.85000000015
2025-02-18,261604.85000000015
2025-02-19,261604.85000000015
2025-02-20,261604.85000000015
2025-02-21,261604.85000000015
2025-02-24,261604.85000000015
2025-02-25,261604.85000000015
2025-02-27,261604.85000000015
2025-02-28,261604.85000000015
2025-03-03,261604.85000000015
2025-03-04,261604.85000000015
2025-03-05,261604.85000000015
2025-03-06,261604.85000000015
2025-03-07,261604.85000000015
2025-03-10,261604.85000000015
2025-03-11,261604.85000000015
2025-03-12,261604.85000000015
2025-03-13,261604.85000000015
2025-03-17,261604.85000000015
2025-03-18,261604.85000000015
2025-03-19,261604.85000000015
2025-03-20,261604.85000000015
2025-03-21,261604.85000000015
2025-03-24,261604.85000000015
2025-03-25,261604.85000000015
2025-03-26,261604.85000000015
2025-03-27,261604.85000000015
2025-03-28,261604.85000000015
2025-04-01,261604.85000000015
2025-04-02,261604.85000000015
2025-04-03,261604.85000000015
2025-04-04,261604.85000000015
2025-04-07,261604.85000000015
2025-04-08,261604.85000000015
2025-04-09,261604.85000000015
2025-04-11,261604.85000000015
2025-04-15,261604.85000000015
2025-04-16,261604.85000000015
2025-04-17,261604.85000000015
2025-04-21,261604.85000000015
2025-04-22,261604.85000000015
2025-04-23,261604.85000000015
2025-04-24,261604.85000000015
2025-04-25,261604.85000000015
2025-04-28,261604.85000000015
2025-04-29,261604.85000000015
2025-04-30,261604.85000000015
2025-05-02,261604.85000000015
2025-05-05,261604.85000000015
2025-05-06,261604.85000000015
2025-05-07,261604.85000000015
2025-05-08,261604.85000000015
2025-05-09,261604.85000000015
2025-05-12,261604.85000000015
2025-05-13,261604.85000000015
2025-05-14,261604.85000000015
2025-05-15,261604.85000000015
2025-05-16,261604.85000000015
2025-05-19,261604.85000000015
2025-05-20,261604.85000000015
2025-05-21,261604.85000000015
2025-05-22,261604.85000000015
2025-05-23,261604.85000000015
2025-05-26,261604.85000000015
2025-05-27,261604.85000000015
2025-05-28,261604.85000000015
2025-05-29,261604.85000000015
2025-05-30,261604.85000000015
2025-06-02,261604.85000000015
2025-06-03,261604.85000000015
2025-06-04,261604.85000000015
2025-06-05,261604.85000000015
2025-06-06,261604.85000000015
2025-06-09,261604.85000000015
2025-06-10,261604.85000000015
2025-06-11,261604.85000000015
2025-06-12,261604.85000000015
2025-06-13,261604.85000000015
2025-06-16,261604.85000000015
2025-06-17,261604.85000000015
2025-06-18,261604.85000000015
2025-06-19,261604.85000000015
2025-06-20,261604.85000000015
2025-06-23,261604.85000000015
2025-06-24,261604.85000000015
2025-06-25,261604.85000000015
2025-06-26,261604.85000000015
2025-06-27,261604.85000000015
2025-06-30,261604.85000000015
2025-07-01,261604.85000000015
2025-07-02,261604.85000000015
2025-07-03,261604.85000000015
2025-07-04,261604.85000000015
2025-07-07,261604.85000000015
2025-07-08,261604.85000000015
2025-07-09,261604.85000000015
2025-07-10,261604.85000000015
2025-07-11,261604.85000000015
2025-07-14,261604.85000000015
2025-07-15,261604.85000000015
2025-07-16,261604.85000000015
2025-07-17,261604.85000000015
2025-07-18,261604.85000000015
2025-07-21,261604.85000000015
2025-07-22,261604.85000000015
2025-07-23,261604.85000000015
2025-07-24,261604.85000000015
2025-07-25,261604.85000000015
2025-07-28,261604.85000000015
2025-07-29,261604.85000000015
2025-07-30,261604.85000000015
2025-07-31,261604.85000000015
2025-08-01,261604.85000000015
2025-08-04,261604.85000000015
2025-08-05,261604.85000000015
2025-08-06,261604.85000000015
2025-08-07,261604.85000000015
2025-08-08,261604.85000000015
2025-08-11,261604.85000000015
2025-08-12,261604.85000000015
2025-08-13,261604.85000000015
2025-08-14,261604.85000000015
2025-08-18,261604.85000000015
2025-08-19,261604.85000000015
2025-08-20,261604.85000000015
2025-08-21,261604.85000000015
2025-08-22,261604.85000000015
2025-08-25,261604.85000000015
2025-08-26,261604.85000000015
2025-08-28,261604.85000000015
2025-08-29,261604.85000000015
2025-09-01,261604.85000000015
2025-09-02,261604.85000000015
2025-09-03,261604.85000000015
2025-09-04,261604.85000000015
2025-09-05,261604.85000000015
2025-09-08,261604.85000000015
2025-09-09,261604.85000000015
2025-09-10,261604.85000000015
2025-09-11,261604.85000000015
2025-09-12,261604.85000000015
2025-09-15,261604.85000000015
2025-09-16,261604.85000000015
2025-09-17,261604.85000000015
2025-09-18,261604.85000000015
2025-09-19,261604.85000000015
2025-09-22,261604.85000000015
2025-09-23,261604.85000000015
2025-09-24,261604.85000000015
2025-09-25,261604.85000000015
2025-09-26,261604.85000000015
2025-09-29,261604.85000000015
2025-09-30,261604.85000000015
2025-10-01,261604.85000000015
2025-10-03,261604.85000000015
2025-10-06,261604.85000000015
2025-10-07,261604.85000000015
2025-10-08,261604.85000000015
2025-10-09,261604.85000000015
2025-10-10,261604.85000000015
2025-10-13,261604.85000000015
2025-10-14,261604.85000000015
2025-10-15,261604.85000000015
2025-10-16,261604.85000000015
2025-10-17,261604.85000000015
2025-10-20,261604.85000000015
2025-10-21,261604.85000000015
2025-10-23,261604.85000000015
2025-10-24,261604.85000000015
2025-10-27,261604.85000000015
2025-10-28,261604.85000000015
2025-10-29,261604.85000000015
2025-10-30,261604.85000000015
2025-10-31,261604.85000000015
2025-11-03,261604.85000000015
2025-11-04,261604.85000000015
2025-11-06,261604.85000000015
2025-11-07,261604.85000000015
2025-11-10,261604.85000000015
2025-11-11,261604.85000000015
2025-11-12,261604.85000000015
2025-11-13,261604.85000000015
2025-11-14,261604.85000000015
2025-11-17,261604.85000000015
2025-11-18,261604.85000000015
2025-11-19,261604.85000000015
2025-11-20,261604.85000000015
2025-11-21,261604.85000000015
2025-11-24,261604.85000000015
2025-11-25,261604.85000000015
2025-11-26,261604.85000000015
2025-11-27,261604.85000000015
2025-11-28,261604.85000000015
2025-12-01,261604.85000000015
2025-12-02,261604.85000000015
2025-12-03,261604.85000000015
2025-12-04,261604.85000000015
2025-12-05,261604.85000000015
2025-12-08,261604.85000000015
2025-12-09,261604.85000000015
2025-12-10,261604.85000000015
2025-12-11,261604.85000000015
2025-12-12,261604.85000000015
2025-12-15,261604.85000000015
2025-12-16,261604.85000000015
2025-12-17,261604.85000000015
2025-12-18,261604.85000000015
2025-12-19,261604.85000000015
2025-12-22,261604.85000000015
2023-03-29,261604.85000000015
2023-03-31,261604.85000000015
2023-04-03,261604.85000000015
2023-04-05,261604.85000000015
2023-04-06,261604.85000000015
2023-04-10,261604.85000000015
2023-04-11,261604.85000000015
2023-04-12,261604.85000000015
2023-04-13,261604.85000000015
2023-04-17,261604.85000000015
2023-04-18,261604.85000000015
2023-04-19,261604.85000000015
2023-04-20,261604.85000000015
2023-04-21,261604.85000000015
2023-04-24,261604.85000000015
2023-04-25,261604.85000000015
2023-04-26,261604.85000000015
2023-04-27,261604.85000000015
2023-04-28,261604.85000000015
2023-05-02,261604.85000000015
2023-05-03,261604.85000000015
2023-05-04,261604.85000000015
2023-05-05,261604.85000000015
2023-05-08,261604.85000000015
2023-05-09,261604.85000000015
2023-05-10,261604.85000000015
2023-05-11,261604.85000000015
2023-05-12,261604.85000000015
2023-05-15,261604.85000000015
2023-05-16,261604.85000000015
2023-05-17,261604.85000000015
2023-05-18,261604.85000000015
2023-05-19,261604.85000000015
2023-05-22,261604.85000000015
2023-05-23,261604.85000000015
2023-05-24,261604.85000000015
2023-05-25,261604.85000000015
2023-05-26,261604.85000000015
2023-05-29,261604.85000000015
2023-05-30,261604.85000000015
2023-05-31,261604.85000000015
2023-06-01,261604.85000000015
2023-06-02,261604.85000000015
2023-06-05,261604.85000000015
2023-06-06,261604.85000000015
2023-06-07,261604.85000000015
2023-06-08,261604.85000000015
2023-06-09,261604.85000000015
2023-06-12,261604.85000000015
2023-06-13,261604.85000000015
2023-06-14,261604.85000000015
2023-06-15,261604.85000000015
2023-06-16,261604.85000000015
2023-06-19,261604.85000000015
2023-06-20,261604.85000000015
2023-06-21,261604.85000000015
2023-06-22,261604.85000000015
2023-06-23,261604.85000000015
2023-06-26,261604.85000000015
2023-06-27,261604.85000000015
2023-06-28,261604.85000000015
2023-06-30,261604.85000000015
2023-07-03,261604.85000000015
2023-07-04,261604.85000000015
2023-07-05,261604.85000000015
2023-07-06,261604.85000000015
